title,author,filepath,rubypath,year,url
俳優志望者メンタルテスト,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44547_26813.html
危機を救ふもの,岸田國士,,,1934.0,https://www.aozora.gr.jp/cards/001154/files/44513_36659.html
「文壇波動調」欄記事,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44365_19482.html
地方文学の曙光,岸田國士,,,1944.0,https://www.aozora.gr.jp/cards/001154/files/44718_39337.html
村で一番の栗の木（五場）,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44778_46701.html
ガンバハル氏の実験（ラヂオドラマ）,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/52305_46704.html
チロルの古城にて,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44522_36713.html
加藤道夫の死,岸田國士,,,1954.0,https://www.aozora.gr.jp/cards/001154/files/44858_42266.html
俳優養成と人材発見,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44408_19906.html
上海で戦死した友田恭助君,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44463_37231.html
新劇協会の舞台稽古,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44337_34709.html
芝居と僕,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44449_37217.html
「文化勲章」制定に就て,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44453_37221.html
十五年,岸田國士,,,1952.0,https://www.aozora.gr.jp/cards/001154/files/44841_42268.html
浅間山,岸田國士,,,1931.0,https://www.aozora.gr.jp/cards/001154/files/46862_30564.html
雲の会,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/44823_42372.html
一言（『岸田秋子』について）,岸田國士,,,1943.0,https://www.aozora.gr.jp/cards/001154/files/44712_39340.html
生活から学ぶ,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/44825_42271.html
新国劇の「屋上庭園」を観て,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44396_19773.html
「抽斗にない言葉」,岸田國士,,,1931.0,https://www.aozora.gr.jp/cards/001154/files/44588_28670.html
世界人情覗眼鏡,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44541_26807.html
物言ふ術,岸田国士,,,1952.0,https://www.aozora.gr.jp/cards/001154/files/43582_17341.html
上演料の話（仏蘭西）,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44310_20522.html
「温室の前」の人物について,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44890_37255.html
文学者の一人として見た現代日本語,岸田國士,,,1940.0,https://www.aozora.gr.jp/cards/001154/files/44633_37252.html
文学か戯曲か,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44315_36699.html
「炬火おくり」について,岸田國士,,,1940.0,https://www.aozora.gr.jp/cards/001154/files/44640_37973.html
「演劇週評」その序言,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44324_33635.html
『赤鬼』の作者阪中正夫君,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44532_36717.html
それができたら,岸田國士,,,1952.0,https://www.aozora.gr.jp/cards/001154/files/43862_45508.html
芸術賞,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44352_34311.html
最もよく系統づけられた戯曲叢書,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44402_19765.html
明日の劇壇へ,岸田國士,,,1932.0,https://www.aozora.gr.jp/cards/001154/files/44595_28638.html
対話させる術,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44343_36682.html
作者の言葉（「牛山ホテル」の後に）,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/44830_44748.html
五月晴れ,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/46853_44411.html
新劇衰微の兆　天才俳優出でよ,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44542_26808.html
期待する人,岸田國士,,,1940.0,https://www.aozora.gr.jp/cards/001154/files/44638_37965.html
今月の感想,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44450_37218.html
周囲に聴く,岸田國士,,,1934.0,https://www.aozora.gr.jp/cards/001154/files/44493_36671.html
母親の心理学,岸田國士,,,1939.0,https://www.aozora.gr.jp/cards/001154/files/44628_37248.html
「道遠からん」あとがき,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/44886_45077.html
一国民としての希望,岸田國士,,,1940.0,https://www.aozora.gr.jp/cards/001154/files/44650_38004.html
落葉日記,岸田國士,,,1936.0,https://www.aozora.gr.jp/cards/001154/files/43805_64107.html
『私の生活技術』の跋,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44686_38409.html
十二月的感想,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44421_20578.html
「花問答」後記,岸田國士,,,1939.0,https://www.aozora.gr.jp/cards/001154/files/44876_44758.html
帆船の絵について,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/44902_42272.html
いわゆる「反省」は我々を救うか,岸田國士,,,1949.0,https://www.aozora.gr.jp/cards/001154/files/44754_39641.html
演劇新潮と築地小劇場,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44332_34708.html
森本薫君について,岸田國士,,,1955.0,https://www.aozora.gr.jp/cards/001154/files/44730_39409.html
芝居と生活,岸田國士,,,1936.0,https://www.aozora.gr.jp/cards/001154/files/44444_36731.html
懸賞小説に寄せて,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/44477_36664.html
新劇の自活,岸田國士,,,1936.0,https://www.aozora.gr.jp/cards/001154/files/44490_36680.html
現代日本の演劇,岸田國士,,,1936.0,https://www.aozora.gr.jp/cards/001154/files/44442_36730.html
三八年の女性はかく生きよ！,岸田國士,,,1938.0,https://www.aozora.gr.jp/cards/001154/files/44466_37234.html
大正風俗考,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44375_19774.html
『力としての文化』まへがき,岸田國士,,,1943.0,https://www.aozora.gr.jp/cards/001154/files/44706_39019.html
北海道の性格,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/44835_42377.html
「国語文化講座」監修者の言葉,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44675_37996.html
戯曲以前のもの,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44348_36657.html
雅俗貧困譜,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/46850_43487.html
『紙風船』について,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44533_36719.html
『演劇』あとがき,岸田國士,,,1952.0,https://www.aozora.gr.jp/cards/001154/files/44845_42367.html
方言について,岸田國士,,,1934.0,https://www.aozora.gr.jp/cards/001154/files/44507_36700.html
言葉の魅力［第一稿］,岸田國士,,,1934.0,https://www.aozora.gr.jp/cards/001154/files/44505_36669.html
コクトオの『声』その他を聴く,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/44484_36667.html
「歳月」前記,岸田國士,,,1939.0,https://www.aozora.gr.jp/cards/001154/files/44878_44746.html
一言二言三言,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44340_34312.html
演出について,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/44471_36653.html
俳優倫理,岸田國士,,,1940.0,https://www.aozora.gr.jp/cards/001154/files/44651_38394.html
築地座の『ママ先生』,岸田國士,,,1932.0,https://www.aozora.gr.jp/cards/001154/files/44601_28668.html
築地座の『旧友』,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/44472_36685.html
未解決の問題,岸田國士,,,1955.0,https://www.aozora.gr.jp/cards/001154/files/44867_45069.html
かんしやく玉,岸田國士,,,1931.0,https://www.aozora.gr.jp/cards/001154/files/46868_30569.html
ふらんすの女,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44320_36696.html
『日本人とはなにか』まへがき,岸田國士,,,1948.0,https://www.aozora.gr.jp/cards/001154/files/44742_39407.html
女性へ　２,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44680_37998.html
演劇漫話,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44387_21802.html
犬は鎖に繋ぐべからず,岸田國士,,,1930.0,https://www.aozora.gr.jp/cards/001154/files/51828_47166.html
ポオル・エルヴィユウ,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44354_19484.html
内村直也君の『秋水嶺』,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44534_36718.html
内村直也の戯曲,岸田國士,,,1949.0,https://www.aozora.gr.jp/cards/001154/files/44762_39649.html
芸術と金銭,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44392_19757.html
傀儡の夢（五場）,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/52306_46705.html
日本人のたしなみ,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44670_37990.html
カライ博士の臨終,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/46989_44671.html
葉桜（一幕）,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/52083_46688.html
女性へ　１,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44663_37986.html
先駆者小山内薫,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/44820_45072.html
テアトル・コメディイ,岸田國士,,,1932.0,https://www.aozora.gr.jp/cards/001154/files/44598_28669.html
動員挿話（二幕）,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/52309_46706.html
「文壇波動調」欄記事,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44361_19481.html
最近の戯曲について,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44448_37216.html
新聞小説とは,岸田國士,,,1940.0,https://www.aozora.gr.jp/cards/001154/files/44642_37972.html
『えり子とともに』の序に代へて,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/44826_44744.html
ラヂオ文学の収穫――「なだれ」,岸田國士,,,1938.0,https://www.aozora.gr.jp/cards/001154/files/44899_42341.html
わが仏文壇に「なくてはならぬ部分」を残す,岸田國士,,,1991.0,https://www.aozora.gr.jp/cards/001154/files/44667_37993.html
『桜樹』の序,岸田國士,,,1942.0,https://www.aozora.gr.jp/cards/001154/files/44695_38413.html
希望,岸田國士,,,1936.0,https://www.aozora.gr.jp/cards/001154/files/44434_17930.html
「序文」まへがき,岸田國士,,,1949.0,https://www.aozora.gr.jp/cards/001154/files/44885_42348.html
一つの挿話,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/44836_42350.html
兵営と文学,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44377_19762.html
ヂアロオグ・プランタニエ（対話）,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44787_42684.html
「生活と文化」序,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44881_41594.html
新劇自活の道,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44409_19768.html
「我家の平和」を演出して,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44414_21819.html
暫く黙せしめよ,岸田國士,,,1936.0,https://www.aozora.gr.jp/cards/001154/files/44433_17929.html
十年の足跡,岸田國士,,,1948.0,https://www.aozora.gr.jp/cards/001154/files/44744_39344.html
遺憾の弁,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/44829_40307.html
アンリエツトの転地療養日記,岸田國士,,,1929.0,https://www.aozora.gr.jp/cards/001154/files/44569_28573.html
傍観者の言,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44360_19483.html
喪服の人形,岸田國士,,,1929.0,https://www.aozora.gr.jp/cards/001154/files/44578_28673.html
生活のうるほひ,岸田國士,,,1942.0,https://www.aozora.gr.jp/cards/001154/files/44689_38400.html
選者の言葉,岸田國士,,,1947.0,https://www.aozora.gr.jp/cards/001154/files/44731_39345.html
感想,岸田國士,,,1948.0,https://www.aozora.gr.jp/cards/001154/files/44753_39640.html
ラジオ・ドラマ私見,岸田國士,,,1952.0,https://www.aozora.gr.jp/cards/001154/files/44846_42369.html
戯曲復興の兆,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/44831_42371.html
作家山本人間有三,岸田國士,,,1929.0,https://www.aozora.gr.jp/cards/001154/files/44580_28655.html
日本演劇の特質,岸田國士,,,1939.0,https://www.aozora.gr.jp/cards/001154/files/44616_37238.html
巴里の新年,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/44475_36693.html
落葉日記（三場）,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44785_46702.html
ある夫婦の歴史,岸田國士,,,1949.0,https://www.aozora.gr.jp/cards/001154/files/44302_45073.html
先づ脱却すべきは,岸田國士,,,1931.0,https://www.aozora.gr.jp/cards/001154/files/44893_42274.html
俳優と現代人の生活（対話５［＃「５」はローマ数字、1-13-25］）,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/44811_40788.html
空地利用,岸田國士,,,1943.0,https://www.aozora.gr.jp/cards/001154/files/44700_38410.html
コポオの弟子たち,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/44822_42373.html
レオポール三世の悲劇,岸田國士,,,1940.0,https://www.aozora.gr.jp/cards/001154/files/44647_38003.html
新劇の大衆化,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44460_37228.html
シャルル・ヴィルドラックについて,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44411_21820.html
海の誘惑,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44358_19476.html
「詩歌の午後」について,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44676_37997.html
選後に,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/44838_40309.html
音の世界,岸田國士,,,1931.0,https://www.aozora.gr.jp/cards/001154/files/46866_30567.html
伊賀山精三君の『騒音』,岸田國士,,,1934.0,https://www.aozora.gr.jp/cards/001154/files/44504_36643.html
甘い話,岸田國士,,,1930.0,https://www.aozora.gr.jp/cards/001154/files/44892_42265.html
黙然として,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/44834_42340.html
新劇のために,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44394_21804.html
命を弄ぶ男ふたり（一幕）,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/52081_45849.html
久保田万太郎氏著「釣堀にて」,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44462_37230.html
新文化建設の方向,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44655_31897.html
動員挿話［第一稿］,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/52310_46699.html
観て忘れる,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44546_26812.html
懐疑的宣言,岸田國士,,,1930.0,https://www.aozora.gr.jp/cards/001154/files/44581_28643.html
新年狂騒曲,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44795_42683.html
写真（一幕）,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/52307_47169.html
幕が下りて,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44405_21805.html
西洋映画は何故面白いか？,岸田國士,,,1936.0,https://www.aozora.gr.jp/cards/001154/files/44437_18135.html
走るノート,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44412_22392.html
仏国議会に於ける脚本検閲問題,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44370_21793.html
「葡萄畑の葡萄作り」後記,岸田國士,,,1934.0,https://www.aozora.gr.jp/cards/001154/files/44873_44761.html
緑の星,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/43850_45505.html
チロルの旅,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44312_20519.html
「白い蛇、赤い蛇」,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/44894_42270.html
昨今横浜異聞（一幕）,岸田國士,,,1931.0,https://www.aozora.gr.jp/cards/001154/files/51832_47177.html
幕は開かない,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44349_36702.html
演劇と政治,岸田國士,,,1942.0,https://www.aozora.gr.jp/cards/001154/files/44696_38412.html
新劇の分類,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44458_37226.html
隣の花,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44891_42376.html
新劇協会公演に先だつて,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44391_19770.html
演劇雑誌,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44459_37227.html
光は影を,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/43859_49635.html
新劇の拓く道,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44517_36681.html
『月・水・金』の跋,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44531_36722.html
「現代演劇論・増補版」あとがき,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/44887_42343.html
わが演劇文化の水準,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44528_36715.html
けむり（ラヂオ物語）,岸田國士,,,1940.0,https://www.aozora.gr.jp/cards/001154/files/46851_43491.html
新協劇団を観る,岸田國士,,,1938.0,https://www.aozora.gr.jp/cards/001154/files/44900_42338.html
農村の文化について,岸田國士,,,1944.0,https://www.aozora.gr.jp/cards/001154/files/44714_39339.html
新築地に与へて,岸田國士,,,1939.0,https://www.aozora.gr.jp/cards/001154/files/44620_37240.html
言葉の魅力,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44506_36668.html
生活の貧しさ,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44666_37987.html
既往文化と新文化,岸田國士,,,1940.0,https://www.aozora.gr.jp/cards/001154/files/44658_37977.html
ロツパの「楽天公子」,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44455_37223.html
北支の旅,岸田國士,,,1938.0,https://www.aozora.gr.jp/cards/001154/files/44468_37236.html
新撰劇作叢書刊行について,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44535_36723.html
女九歳,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44420_21823.html
演劇より文学を排除すべきか,岸田國士,,,1929.0,https://www.aozora.gr.jp/cards/001154/files/44577_28642.html
青年の矜りと嗜み,岸田國士,,,1943.0,https://www.aozora.gr.jp/cards/001154/files/44710_39333.html
『美しい話』まへがき,岸田國士,,,1946.0,https://www.aozora.gr.jp/cards/001154/files/44727_39343.html
ふらんす役者気質,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44383_21801.html
玉突の賦,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44381_21799.html
文化とはどういふことか,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44672_38396.html
演劇・法律・文化,岸田國士,,,1934.0,https://www.aozora.gr.jp/cards/001154/files/44496_36651.html
文芸の側衛的任務,岸田國士,,,1940.0,https://www.aozora.gr.jp/cards/001154/files/44657_37979.html
職業（教訓劇）,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/46854_31484.html
雪だるまの幻想（ラジオ・ドラマ）,岸田國士,,,1952.0,https://www.aozora.gr.jp/cards/001154/files/46995_44673.html
新しい芝居,岸田國士,,,1943.0,https://www.aozora.gr.jp/cards/001154/files/44701_38411.html
「演劇」創刊に当たつて,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/44832_42352.html
取引にあらず,岸田國士,,,1929.0,https://www.aozora.gr.jp/cards/001154/files/51834_47172.html
生活の黎明,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44678_38000.html
偉大なる近代劇場人,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44566_28571.html
是名優哉（一幕）,岸田國士,,,1929.0,https://www.aozora.gr.jp/cards/001154/files/51831_47168.html
文学座第一回試演に際して,岸田國士,,,1938.0,https://www.aozora.gr.jp/cards/001154/files/44610_18086.html
屋上庭園,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44777_37253.html
文化とは,岸田國士,,,1943.0,https://www.aozora.gr.jp/cards/001154/files/44707_39341.html
泉,岸田國士,,,1939.0,https://www.aozora.gr.jp/cards/001154/files/43807_48364.html
「我等の劇場」緒言,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44869_42364.html
著作者側の一私見,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/44478_36683.html
雄弁について,岸田國士,,,1939.0,https://www.aozora.gr.jp/cards/001154/files/44627_37247.html
計算は計算,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/43857_72806.html
虹色の幻想（シナリオ）,岸田國士,,,1954.0,https://www.aozora.gr.jp/cards/001154/files/46991_44672.html
私の従軍報告,岸田國士,,,1938.0,https://www.aozora.gr.jp/cards/001154/files/44617_37239.html
「演劇」巻頭言,岸田國士,,,1942.0,https://www.aozora.gr.jp/cards/001154/files/44691_38397.html
明治大学文芸科に演劇映画科を新設する件,岸田國士,,,1938.0,https://www.aozora.gr.jp/cards/001154/files/44609_18084.html
優にやさしき心,岸田國士,,,1942.0,https://www.aozora.gr.jp/cards/001154/files/44687_38407.html
「モンテーニュ随想録」（関根秀雄君訳）,岸田國士,,,1936.0,https://www.aozora.gr.jp/cards/001154/files/44436_18085.html
ジヨルジュ・クウルトリイヌに就いて,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44422_20579.html
方言について,岸田國士,,,1955.0,https://www.aozora.gr.jp/cards/001154/files/43581_17340.html
出発点,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44323_33347.html
学校劇　其の他,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44326_33633.html
文学界後記,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44452_37220.html
『ハイカラ』といふこと,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44403_19759.html
飯田の町に寄す,岸田國士,,,1947.0,https://www.aozora.gr.jp/cards/001154/files/44728_39342.html
「演劇美の本質」はしがき,岸田國士,,,1948.0,https://www.aozora.gr.jp/cards/001154/files/44883_42342.html
演劇統制の重点,岸田國士,,,1939.0,https://www.aozora.gr.jp/cards/001154/files/44626_37246.html
女七歳,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44345_33346.html
悪態の心理,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/43858_72102.html
近況,岸田國士,,,1954.0,https://www.aozora.gr.jp/cards/001154/files/44856_42354.html
珍重すべき国際感覚,岸田國士,,,1952.0,https://www.aozora.gr.jp/cards/001154/files/44843_40311.html
トリスタン・ベルナアルに就いて,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44563_28569.html
医術の進歩,岸田國士,,,1933.0,https://www.aozora.gr.jp/cards/001154/files/46864_30572.html
日本の新劇,岸田國士,,,1934.0,https://www.aozora.gr.jp/cards/001154/files/44514_36690.html
「娼婦マヤ」評,岸田國士,,,1950.0,https://www.aozora.gr.jp/cards/001154/files/44816_42269.html
ジイクフリードについて,岸田國士,,,1939.0,https://www.aozora.gr.jp/cards/001154/files/44636_37966.html
「不可解」の魅力,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44328_33640.html
愛妻家の一例,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44537_36716.html
新劇の黎明,岸田國士,,,1949.0,https://www.aozora.gr.jp/cards/001154/files/44760_39647.html
アカデミイの書取,岸田國士,,,1929.0,https://www.aozora.gr.jp/cards/001154/files/44567_26814.html
近代劇論,岸田國士,,,1934.0,https://www.aozora.gr.jp/cards/001154/files/44492_36660.html
世界覗眼鏡,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44540_26806.html
文化政策展開の方向,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44661_37991.html
田巻安里のコーヒー,岸田國士,,,1930.0,https://www.aozora.gr.jp/cards/001154/files/44582_28667.html
軌道（黙劇）,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44767_45851.html
世帯休業,岸田國士,,,1932.0,https://www.aozora.gr.jp/cards/001154/files/46872_30571.html
未完成な現代劇,岸田國士,,,1925.0,https://www.aozora.gr.jp/cards/001154/files/44339_36703.html
強ひられた感想,岸田國士,,,1936.0,https://www.aozora.gr.jp/cards/001154/files/44429_17925.html
或る風潮について,岸田國士,,,1939.0,https://www.aozora.gr.jp/cards/001154/files/44621_37241.html
ある親子の問答（一幕）,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/52303_46693.html
問屋種切れ,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44544_26810.html
「チロルの秋」以来,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44416_21777.html
日本文化の特質,岸田國士,,,1943.0,https://www.aozora.gr.jp/cards/001154/files/44708_39338.html
生活力の強化,岸田國士,,,1942.0,https://www.aozora.gr.jp/cards/001154/files/44688_38401.html
賢婦人の一例（一幕）,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44779_46695.html
美談附近,岸田國士,,,1943.0,https://www.aozora.gr.jp/cards/001154/files/43595_17338.html
演出者として,岸田國士,,,1954.0,https://www.aozora.gr.jp/cards/001154/files/44861_42353.html
映画アカデミイについて,岸田國士,,,1938.0,https://www.aozora.gr.jp/cards/001154/files/44614_18090.html
今度の出し物について,岸田國士,,,1938.0,https://www.aozora.gr.jp/cards/001154/files/44612_18088.html
戦時下の文化運動,岸田國士,,,1942.0,https://www.aozora.gr.jp/cards/001154/files/44685_38402.html
新劇の始末,岸田國士,,,1935.0,https://www.aozora.gr.jp/cards/001154/files/44524_36711.html
戦死した友田恭助氏,岸田國士,,,1937.0,https://www.aozora.gr.jp/cards/001154/files/44464_37232.html
大政翼賛会と文化問題,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44668_37989.html
戦時下に於る文化運動の意義,岸田國士,,,1941.0,https://www.aozora.gr.jp/cards/001154/files/44677_38391.html
悩みと死の微笑,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44418_21822.html
「追憶」による追憶,岸田國士,,,1926.0,https://www.aozora.gr.jp/cards/001154/files/44388_21803.html
巴里で観たイプセン劇,岸田國士,,,1928.0,https://www.aozora.gr.jp/cards/001154/files/44549_27428.html
菜の花は赤い,岸田國士,,,1951.0,https://www.aozora.gr.jp/cards/001154/files/43861_45509.html
演芸欄　其他,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44325_33634.html
新劇の危機,岸田國士,,,1927.0,https://www.aozora.gr.jp/cards/001154/files/44404_19771.html
ある夫婦の歴史,岸田國士,,,1949.0,https://www.aozora.gr.jp/cards/001154/files/44302_69894.html
武者小路氏のルナアル観,岸田國士,,,1924.0,https://www.aozora.gr.jp/cards/001154/files/44314_21828.html
再びテアトル・コメディイについて,岸田國士,,,1932.0,https://www.aozora.gr.jp/cards/001154/files/44605_28671.html
